public_private,pct_top10,fulltime_undergrad,parttime_undergrad,tuition_out_state,room_board_cost,additional_fees,book_cost,personal_spending,pct_faculty_phd,student_faculty_ratio,pct_alumni_donate,instructional_expenditure,graduation_rate,acceptance_rate,yield_rate
2,12.0,460.0,536.0,12292.0,4934.0,120.0,500.0,500.0,61.0,22.2,10.0,8643.0,72.0,0.8683760683760684,0.30118110236220474
2,21.0,59.0,472.0,7200.0,5200.0,265.0,600.0,1300.0,80.0,11.8,81.0,8100.0,60.0,1.0,0.6285714285714286
2,21.0,1312.0,685.0,8300.0,4350.0,150.0,500.0,2370.0,53.0,14.4,16.0,7003.0,38.0,0.8311688311688312,0.1903409090909091
2,17.0,693.0,868.0,8900.0,4600.0,105.0,425.0,1000.0,87.0,13.9,25.0,7922.0,55.0,0.5974282888229476,0.3526490066225166
2,12.0,396.0,526.0,11400.0,5400.0,340.0,500.0,760.0,41.0,9.5,20.0,9583.0,24.0,0.8455284552845529,0.28846153846153844
2,34.0,493.0,968.0,10900.0,5250.0,500.0,380.0,1000.0,68.0,11.4,23.0,9447.0,78.0,0.8085585585585585,0.3398328690807799
2,56.0,1192.0,87.0,18432.0,5616.0,510.0,520.0,660.0,93.0,10.2,28.0,14907.0,83.0,0.7338597306084533,0.20316455696202532
2,12.0,1095.0,785.0,9150.0,3950.0,130.0,500.0,800.0,56.0,12.2,27.0,7348.0,76.0,0.8074712643678161,0.45195729537366547
1,21.0,5303.0,3942.0,4356.0,4830.0,753.0,800.0,800.0,76.0,22.1,6.0,7252.0,51.0,0.37460732984293194,0.4856743535988819
2,6.0,505.0,640.0,8100.0,4030.0,220.0,500.0,1248.0,66.0,11.2,1.0,8008.0,60.0,0.6666666666666666,0.5535714285714286
1,10.0,3817.0,1394.0,3946.0,4800.0,646.0,400.0,1500.0,63.0,14.9,10.0,8367.0,26.0,0.48123097734190057,0.48559381588193956
2,14.0,1893.0,847.0,12480.0,5290.0,490.0,530.0,1740.0,70.0,14.2,15.0,9492.0,54.0,0.6948651643886221,0.25412014885699097
1,19.0,6411.0,3186.0,3648.0,4834.0,600.0,700.0,950.0,82.0,21.5,9.0,6717.0,58.0,0.4076628352490421,0.40648496240601506
1,27.0,3311.0,1646.0,8832.0,5376.0,792.0,700.0,1850.0,92.0,13.5,19.0,12529.0,72.0,0.6471527408195848,0.3972039473684211
1,6.0,6804.0,3933.0,2875.0,3840.0,590.0,600.0,1248.0,76.0,17.2,19.0,6001.0,40.0,0.694377990430622,0.47588285960378984
1,9.0,5938.0,2298.0,3135.0,4170.0,25.0,300.0,1248.0,77.0,23.5,13.0,6391.0,38.0,0.4853236098450319,0.41622839969947406
2,90.0,4540.0,146.0,19900.0,5910.0,400.0,675.0,1575.0,91.0,8.4,54.0,28320.0,99.0,0.15448630655167198,0.5646425073457395
2,16.0,2748.0,1309.0,13250.0,5420.0,215.0,700.0,3100.0,84.0,12.3,23.0,11299.0,70.0,0.6759620747350809,0.30115511551155116
1,26.0,4005.0,1886.0,7410.0,4748.0,978.0,690.0,2009.0,90.0,17.4,16.0,11878.0,58.0,0.46499567847882456,0.18550185873605948
2,16.0,4384.0,1530.0,12000.0,6484.0,550.0,650.0,1000.0,81.0,14.4,15.0,10080.0,64.0,0.7790646853146853,0.2805049088359046
2,23.0,1921.0,1154.0,9408.0,5520.0,295.0,500.0,450.0,78.0,12.1,22.0,7669.0,53.0,0.8798256537982565,0.3750884642604388
2,51.0,1263.0,11.0,16900.0,5680.0,635.0,450.0,750.0,89.0,19.0,33.0,12837.0,79.0,0.706447963800905,0.3042433947157726
1,55.0,5167.0,902.0,5391.0,5411.0,896.0,700.0,1000.0,81.0,14.4,6.0,8504.0,81.0,0.45854819516065054,0.4083044982698962
2,21.0,950.0,214.0,12500.0,5260.0,200.0,700.0,500.0,72.0,14.0,19.0,7723.5,43.0,0.8850649350649351,0.3272193690388848
1,27.0,2585.0,1300.0,7411.0,4748.0,849.0,690.0,2009.0,90.0,18.6,12.0,10134.0,57.0,0.5204991087344029,0.1324200913242009
1,36.0,21401.0,3712.0,7410.0,4748.0,1003.0,690.0,2009.0,90.0,19.5,19.0,10474.0,77.0,0.5474695388198112,0.17166729965818459
2,9.0,3553.0,3152.0,11010.0,5400.0,611.0,623.0,1248.0,77.0,16.7,8.0,9637.0,60.0,0.5133418043202033,0.3118811881188119
1,6.0,2745.0,1938.0,4449.0,4860.0,265.0,600.0,1655.0,74.0,17.8,8.0,7333.0,47.0,0.4583333333333333,0.3782654127481714
1,23.0,4365.0,765.0,3040.0,4351.0,704.0,711.0,1125.0,78.0,19.5,7.0,5599.0,64.0,0.39288380194078126,0.4496516782773908
2,20.0,411.0,472.0,17430.0,5720.0,200.0,275.0,950.0,73.0,9.8,20.0,14342.0,61.0,0.8631578947368421,0.5121951219512195
2,16.0,873.0,683.0,11138.0,4138.0,330.0,600.0,1200.0,40.0,14.0,7.0,8820.0,80.0,0.8186813186813187,0.4228187919463087
2,7.0,352.0,147.0,3120.0,3382.0,125.0,400.0,500.0,24.0,14.3,19.0,3190.0,20.0,0.7922077922077922,0.4426229508196721
1,21.0,2762.0,587.0,5586.0,2600.0,265.0,500.0,1200.0,73.0,19.6,2.0,5658.0,34.0,0.9713375796178344,0.48360655737704916
1,5.0,1630.0,384.0,5148.0,2380.0,20.0,400.0,1248.0,72.0,17.4,19.0,7664.0,28.0,0.8352638352638353,0.6255778120184899
1,40.0,1017.0,411.0,5376.0,3214.0,556.0,600.0,1100.0,99.0,13.7,11.0,9241.0,34.0,0.7636594663278272,0.3876871880199667
1,21.0,9673.0,3481.0,6432.0,3148.0,265.0,550.0,1066.0,76.0,19.6,19.0,6106.0,40.0,0.7768875940762321,0.5196875
1,5.0,1495.0,521.0,4652.0,2260.0,265.0,500.0,1248.0,55.0,15.5,8.0,7723.5,47.0,1.0,0.4459203036053131
1,27.0,12257.0,5264.0,7115.0,3516.0,420.0,584.0,500.0,91.0,14.3,19.0,8209.0,34.0,0.8651511237406355,0.5646461630337414
1,21.0,5916.0,2939.0,6490.0,4560.0,20.0,600.0,2900.0,78.0,15.4,12.0,10407.0,54.0,0.8399581589958159,0.6326276463262764
1,25.0,7969.0,8008.0,6490.0,4952.0,40.0,700.0,1700.0,76.0,14.8,14.0,8139.0,37.0,1.8952380952380952,0.572505384063173
2,5.0,300.0,50.0,7500.0,4500.0,265.0,500.0,1248.0,45.0,7.5,19.0,7723.5,29.0,0.8,0.625
2,16.0,2683.0,1227.0,12280.0,6450.0,265.0,750.0,1500.0,29.0,12.2,16.0,10527.0,56.0,0.8801463860933212,0.2661122661122661
2,9.0,1059.0,2458.0,9000.0,3100.0,630.0,450.0,1413.0,77.0,12.4,7.0,11178.0,42.0,0.8199802176063303,0.4945717732207479
2,37.0,1830.0,110.0,16548.0,5406.0,424.0,500.0,600.0,82.0,11.3,31.0,10932.0,73.0,0.8227482678983834,0.3312280701754386
2,50.0,1004.0,15.0,19264.0,6206.0,496.0,750.0,750.0,98.0,10.4,30.0,13894.0,79.0,0.4387434554973822,0.34009546539379476
2,16.0,2978.0,434.0,10750.0,5340.0,326.0,400.0,1130.0,90.0,14.6,26.0,7972.0,64.0,0.768664563617245,0.3433652530779754
2,9.0,1010.0,12.0,9384.0,4840.0,395.0,600.0,500.0,22.0,14.3,20.0,7697.0,118.0,0.8923836755913699,0.1535100495193708
1,15.0,7767.0,3827.0,5050.0,4030.0,155.0,500.0,700.0,83.0,15.6,19.0,7581.0,43.0,0.83365840066871,0.45688502673796794
1,20.0,8071.0,3629.0,5050.0,4030.0,93.0,500.0,1248.0,78.0,12.8,10.0,9002.0,34.0,0.7251847940865892,0.46195850018201673
1,14.0,8140.0,5947.0,5050.0,4030.0,107.0,500.0,500.0,62.0,14.1,28.0,7216.0,39.0,0.5189852964937793,0.4414694894146949
1,12.0,8837.0,5624.0,5250.0,4030.0,200.0,500.0,2100.0,100.0,12.5,11.0,7488.0,46.0,0.7748344370860927,0.48221670802315963
2,35.0,2332.0,53.0,15960.0,5580.0,323.0,700.0,1300.0,95.0,15.8,32.0,11659.0,77.0,0.8983440662373505,0.28520225294418844
2,46.0,2649.0,25.0,19510.0,5565.0,145.0,500.0,750.0,95.0,10.5,45.0,15494.0,93.0,0.5131795716639209,0.2917335473515249
2,23.0,707.0,432.0,11790.0,5770.0,60.0,500.0,1000.0,75.0,11.9,35.0,10015.0,83.0,0.6849894291754757,0.27314814814814814
2,21.0,2515.0,639.0,10200.0,4628.0,265.0,500.0,1248.0,87.0,37.5,19.0,7723.5,60.0,0.7931034482758621,0.32723112128146453
2,23.0,1698.0,894.0,9990.0,5666.0,150.0,800.0,1500.0,66.0,14.3,28.0,6084.0,64.0,0.6754832146490336,0.375
2,78.0,3376.0,55.0,18624.0,6664.0,486.0,550.0,300.0,97.0,5.9,21.0,30639.0,99.0,0.28567199526346954,0.4512953367875648
2,53.0,2121.0,69.0,17926.0,8124.0,720.0,600.0,850.0,83.0,10.3,33.0,12580.0,91.0,0.561698717948718,0.37874465049928674
2,10.0,443.0,153.0,9370.0,4330.0,265.0,500.0,1248.0,50.0,9.5,19.0,10497.0,53.0,0.6534653465346535,0.51010101010101
2,21.0,959.0,26.0,8670.0,8700.0,300.0,860.0,1450.0,67.0,8.1,36.0,18798.0,95.0,0.13125267208208635,0.6416938110749185
2,81.0,13072.0,472.0,19000.0,6238.0,66.0,510.0,1060.0,91.0,6.9,22.0,22480.0,93.0,0.37296510115982734,0.4582345558499512
2,18.0,1074.0,336.0,8920.0,4310.0,180.0,680.0,1320.0,68.0,14.6,42.0,6898.0,46.0,0.7147806004618937,0.25363489499192243
2,4.0,756.0,863.0,8310.0,5500.0,395.0,600.0,1800.0,43.0,12.7,5.0,5480.0,54.0,0.9138888888888889,0.3282674772036474
2,27.0,1109.0,502.0,14990.0,4980.0,300.0,450.0,550.0,77.0,21.5,21.0,7502.0,64.0,0.7172271791352093,0.33014354066985646
2,30.0,4740.0,1646.0,14235.0,6965.0,170.0,600.0,1735.0,86.0,14.4,14.0,10864.0,80.0,0.6842857142857143,0.3277661795407098
2,40.0,1646.0,24.0,19700.0,5050.0,265.0,300.0,800.0,91.0,9.6,60.0,17761.0,91.0,0.5678343949044586,0.2546270330902973
2,22.0,1464.0,67.0,17480.0,4780.0,300.0,500.0,700.0,75.0,12.3,32.0,11625.0,73.0,0.828132501200192,0.2492753623188406
2,25.0,1792.0,5.0,19029.0,5841.0,431.0,600.0,600.0,99.0,12.1,37.0,13040.0,79.0,0.7741815476190477,0.24026910139356078
2,25.0,6534.0,1350.0,11600.0,5920.0,650.0,1000.0,1000.0,81.0,13.9,10.0,10093.0,60.0,0.7889068389876144,0.23020477815699658
2,30.0,1210.0,26.0,9990.0,3550.0,310.0,500.0,1500.0,85.0,15.0,24.0,8187.0,67.0,0.8282402528977871,0.3842239185750636
2,2.0,888.0,390.0,7500.0,4030.0,400.0,600.0,1160.0,31.0,14.3,19.0,4981.0,60.0,0.9873949579831933,0.4595744680851064
2,13.0,3906.0,1446.0,10690.0,6790.0,270.0,570.0,1150.0,66.0,16.0,14.0,8107.0,66.0,0.7215862632869992,0.2586402266288952
2,23.0,5612.0,166.0,14424.0,6192.0,265.0,634.0,1000.0,58.0,11.5,25.0,9812.0,75.0,0.7612618818019011,0.247557003257329
2,10.0,738.0,55.0,9600.0,4550.0,265.0,600.0,750.0,55.0,13.3,43.0,7863.0,51.0,0.8264642082429501,0.4566929133858268
2,16.0,246.0,18.0,8190.0,3920.0,250.0,500.0,1000.0,100.0,7.0,19.0,11082.0,60.0,0.6544943820224719,0.22746781115879827
2,21.0,1820.0,558.0,11040.0,4840.0,320.0,400.0,900.0,89.0,13.3,28.0,8118.0,94.0,0.8156462585034013,0.35446205170975814
2,20.0,2578.0,254.0,12370.0,6800.0,972.0,500.0,1800.0,92.0,13.6,25.0,10062.0,79.0,0.7113486842105263,0.32543352601156067
2,21.0,830.0,150.0,14700.0,6550.0,410.0,450.0,400.0,97.0,11.3,24.0,11291.0,70.0,0.7796257796257796,0.2826666666666667
2,12.0,3557.0,658.0,10700.0,5925.0,290.0,550.0,1200.0,74.0,17.6,34.0,8408.0,69.0,0.6702599873176919,0.2617470829391359
2,9.0,731.0,370.0,11510.0,6450.0,390.0,575.0,1075.0,71.0,10.3,30.0,10502.0,77.0,0.6841004184100419,0.3577981651376147
2,21.0,988.0,785.0,10200.0,7000.0,125.0,350.0,1100.0,63.0,11.7,20.0,10622.0,68.0,0.7697841726618705,0.44672897196261685
2,6.0,4266.0,1811.0,7200.0,4030.0,265.0,500.0,800.0,67.0,13.8,19.0,5585.0,60.0,0.9077733860342556,0.5718432510885341
2,16.0,1402.0,579.0,8800.0,4030.0,345.0,800.0,6900.0,38.0,9.7,13.0,3822.0,80.0,0.8336798336798337,0.4613466334164589
2,6.0,1146.0,236.0,8920.0,4400.0,80.0,800.0,2050.0,65.0,16.2,16.0,7891.0,60.0,0.5807291666666666,0.6412556053811659
2,14.0,1170.0,429.0,7470.0,4600.0,260.0,250.0,1400.0,74.0,15.3,23.0,6898.0,88.0,0.594017094017094,0.3424460431654676
2,36.0,1274.0,471.0,10850.0,5150.0,200.0,550.0,800.0,77.0,13.6,24.0,8797.0,61.0,0.8426610348468849,0.3333333333333333
2,70.0,12408.0,2814.0,17748.0,7262.0,991.0,450.0,1000.0,87.0,7.8,16.0,21227.0,71.0,0.5328821538914227,0.34580342352291554
2,65.0,1919.0,334.0,10320.0,4762.0,420.0,450.0,650.0,68.0,14.2,20.0,7788.0,65.0,0.809009009009009,0.26002227171492204
2,15.0,508.0,34.0,7950.0,3810.0,450.0,600.0,1200.0,35.0,11.6,19.0,9685.0,55.0,0.6152173913043478,0.5653710247349824
2,37.0,5809.0,4379.0,11000.0,5160.0,350.0,660.0,1115.0,90.0,13.8,10.0,10059.0,62.0,0.45421511627906974,0.40586666666666665
2,58.0,1379.0,214.0,16200.0,4200.0,280.0,436.0,2486.0,90.0,10.4,14.0,14329.0,62.0,0.7482332155477032,0.3565525383707202
2,21.0,1622.0,166.0,13975.0,6740.0,380.0,1500.0,630.0,71.0,10.8,10.0,13737.0,58.0,0.7646062658763759,0.3233665559246955
2,53.0,4291.0,16.0,17475.0,5976.0,550.0,1230.0,1100.0,94.0,15.4,21.0,15605.0,70.0,0.8336669335468375,0.22472989195678272
2,21.0,932.0,107.0,10220.0,3546.0,214.0,520.0,1400.0,45.0,13.4,21.0,7592.0,46.0,0.9193899782135077,0.5023696682464455
2,30.0,7176.0,2578.0,13968.0,5670.0,261.0,500.0,875.0,71.0,10.8,7.0,13508.0,68.0,0.8073979591836735,0.36361242759347023
2,21.0,1378.0,522.0,7950.0,4150.0,320.0,600.0,1248.0,71.0,23.8,19.0,7723.5,60.0,0.952076677316294,0.30089485458612975
2,21.0,1022.0,169.0,8670.0,4030.0,265.0,500.0,1248.0,105.0,8.2,19.0,7194.0,64.0,0.40572792362768495,2.1941176470588237
2,57.0,1000.0,105.0,19300.0,6694.0,264.0,600.0,700.0,89.0,6.1,18.0,14779.0,83.0,0.5565217391304348,0.3424479166666667
2,25.0,2322.0,263.0,18710.0,5970.0,215.0,500.0,700.0,87.0,12.7,29.0,14837.0,81.0,0.6354530631260191,0.21664222873900293
2,24.0,2669.0,616.0,10800.0,5100.0,310.0,575.0,1090.0,71.0,14.1,42.0,8189.0,100.0,0.6524822695035462,0.3250517598343685
2,13.0,1688.0,131.0,10456.0,4927.0,395.0,500.0,1050.0,91.0,17.7,32.0,9828.0,78.0,0.8817998656816656,0.2856054836252856
2,21.0,1562.0,695.0,6550.0,4030.0,150.0,450.0,1248.0,63.0,19.3,18.0,5194.0,45.0,0.9042448173741362,0.43777292576419213
2,19.0,1687.0,677.0,10570.0,5600.0,190.0,400.0,800.0,86.0,14.5,29.0,7908.0,66.0,0.7777777777777778,0.33270676691729323
2,21.0,11785.0,1752.0,9400.0,4030.0,500.0,500.0,1350.0,72.0,29.3,19.0,7435.0,65.0,0.3647588424437299,0.8504936530324401
2,17.0,1671.0,1512.0,7350.0,4030.0,322.0,600.0,1500.0,52.0,13.6,21.0,5961.0,74.0,0.7241867043847242,0.43359375
2,31.0,1801.0,45.0,18720.0,5730.0,420.0,650.0,825.0,90.0,11.5,38.0,14980.0,85.0,0.6610969851071559,0.2774725274725275
2,10.0,1117.0,815.0,8650.0,5700.0,150.0,500.0,1750.0,69.0,16.1,13.0,6534.0,67.0,0.7073170731707317,0.3530377668308703
1,16.0,10168.0,1231.0,6550.0,4355.0,295.0,700.0,1560.0,93.0,17.4,16.0,9075.0,74.0,0.6799231224127735,0.20036964557512502
1,60.0,8544.0,671.0,6550.0,4598.0,360.0,700.0,1000.0,83.0,18.0,15.0,8055.0,80.0,0.42632925395837656,0.2849497242945183
1,27.0,9744.0,1351.0,6550.0,4712.0,295.0,600.0,1200.0,91.0,10.5,7.0,13705.0,57.0,0.5569852941176471,0.24738125986511694
1,7.0,5758.0,1363.0,6550.0,4460.0,315.0,500.0,705.0,79.0,19.0,14.0,6632.0,49.0,0.48862078420619687,0.2536475869809203
1,8.0,7626.0,2091.0,6550.0,4040.0,240.0,550.0,1230.0,71.0,18.7,12.0,7511.0,42.0,0.6609627679578789,0.29160739687055476
1,6.0,5011.0,346.0,6550.0,4680.0,316.0,630.0,1274.0,82.0,17.8,17.0,5563.0,53.0,0.44612068965517243,0.2944018186984939
1,13.0,4123.0,298.0,6550.0,4420.0,359.0,620.0,1481.0,82.0,16.3,10.0,6442.0,66.0,0.5737133483698995,0.2909220872051465
1,56.0,5060.0,146.0,6550.0,4170.0,433.0,600.0,650.0,79.0,19.1,25.0,5716.0,76.0,0.5305885089555711,0.2505480052608505
1,19.0,4658.0,1478.0,6550.0,4240.0,271.0,550.0,1500.0,85.0,15.3,8.0,6608.0,53.0,0.42969401119180856,0.18176780271543364
1,21.0,4627.0,483.0,6550.0,4952.0,250.0,500.0,1350.0,70.0,17.1,13.0,6111.0,60.0,0.58,0.20045977011494254
1,17.0,6943.0,869.0,6550.0,4810.0,311.0,500.0,1500.0,69.0,22.0,21.0,5280.0,63.0,0.5695,0.32133450395083407
1,9.0,5004.0,475.0,6550.0,4176.0,309.0,600.0,1380.0,80.0,17.9,16.0,6174.0,65.0,0.6457019282753649,0.2380686575495395
1,16.0,3598.0,234.0,6840.0,4660.0,240.0,500.0,1000.0,71.0,15.1,17.0,6436.0,59.0,0.7266666666666667,0.2839667977282656
2,28.0,10142.0,117.0,15150.0,6870.0,360.0,635.0,960.0,73.0,11.3,13.0,14231.0,67.0,0.6929464541376348,0.33636363636363636
2,21.0,1525.0,798.0,12680.0,4924.0,90.0,525.0,1175.0,64.0,12.3,7.0,8344.0,65.0,0.7652582159624414,0.261758691206544
2,49.0,1915.0,123.0,18732.0,6204.0,190.0,450.0,1024.0,94.0,11.5,49.0,15411.0,88.0,0.4898426323319027,0.308411214953271
1,44.0,987.0,472.0,8670.0,4030.0,4090.0,500.0,75.0,68.0,12.8,11.0,22083.0,71.0,0.37791932059447986,0.7949438202247191
1,59.0,4229.0,472.0,8670.0,4030.0,2380.0,1100.0,1248.0,37.0,8.8,19.0,46477.0,95.0,0.11749251988615632,0.7527950310559006
2,56.0,5071.0,438.0,17840.0,6582.0,410.0,500.0,882.0,93.0,5.9,23.0,26037.0,80.0,0.6271959844855122,0.2260822117133503
2,53.0,2164.0,77.0,18920.0,5950.0,465.0,600.0,800.0,90.0,9.7,39.0,17089.0,90.0,0.5287323943661972,0.3478955780500799
2,10.0,1324.0,117.0,13500.0,5800.0,265.0,585.0,1700.0,67.0,13.2,23.0,9006.0,75.0,0.7168079096045198,0.41083743842364534
2,40.0,416.0,19.0,14900.0,5550.0,265.0,600.0,500.0,93.0,8.3,42.0,13935.0,69.0,0.7547169811320755,0.5416666666666666
2,21.0,1948.0,42.0,12584.0,4192.0,270.0,520.0,1390.0,86.0,5.2,38.0,22724.0,63.0,0.8552894211576846,0.7071178529754959
1,5.0,3932.0,2937.0,5050.0,4030.0,120.0,600.0,3364.0,75.0,18.9,19.0,5383.0,26.0,1.0,0.4930167597765363
1,18.0,8247.0,4328.0,5050.0,4030.0,112.0,500.0,500.0,83.0,18.2,7.0,5801.0,47.0,0.5341268365259438,0.45264623955431754
2,21.0,3520.0,673.0,10258.0,5570.0,485.0,700.0,1250.0,75.0,21.6,19.0,7723.5,61.0,0.40006075334143376,0.5368261199696279
2,21.0,4730.0,2007.0,9190.0,5500.0,850.0,500.0,1250.0,74.0,18.6,19.0,7148.0,53.0,0.7815092848676413,0.39332659251769464
1,5.0,2478.0,1441.0,6550.0,4760.0,367.0,1125.0,1362.0,80.0,14.9,8.0,8170.0,46.0,0.5965077866918358,0.30854430379746833
1,9.0,4890.0,3777.0,5050.0,4030.0,112.0,500.0,1200.0,80.0,15.3,1.0,7177.0,30.0,0.7295730100158144,0.5549132947976878
1,21.0,2992.0,1202.0,5750.0,4420.0,248.0,660.0,1248.0,67.0,25.3,19.0,6288.0,22.0,0.9779086892488954,0.2786144578313253
1,36.0,13963.0,3124.0,6550.0,4731.0,424.0,708.0,957.0,90.0,13.6,15.0,11177.0,56.0,0.6415985105392645,0.31992952637579025
1,1.0,2343.0,2640.0,2600.0,4030.0,70.0,500.0,2700.0,64.0,16.5,19.0,6324.0,36.0,1.0,0.49961210240496506
1,21.0,1596.0,4333.0,6550.0,4030.0,95.0,600.0,1650.0,58.0,15.1,13.0,8301.0,60.0,0.5380648330058939,1.574623459607485
2,21.0,2609.0,1482.0,14710.0,8020.0,150.0,1300.0,1080.0,69.0,10.2,9.0,13578.0,59.0,0.6217345872518286,0.5327731092436975
1,9.0,5949.0,4887.0,5050.0,4030.0,106.0,500.0,1248.0,71.0,17.6,1.0,6154.0,48.0,1.0,0.66036866359447
2,21.0,199.0,31.0,8450.0,4030.0,370.0,1200.0,1248.0,11.0,7.5,19.0,9442.0,60.0,0.6307692307692307,0.4024390243902439
2,20.0,1874.0,757.0,11431.0,4684.0,260.0,600.0,1700.0,43.0,17.4,19.0,9090.0,66.0,0.8713892709766162,0.3346487766377269
2,30.0,2718.0,1460.0,10995.0,4410.0,585.0,1000.0,1000.0,68.0,17.6,20.0,8086.0,85.0,0.808284023668639,0.48462664714494874
2,20.0,760.0,81.0,9900.0,3990.0,265.0,400.0,900.0,76.0,13.3,19.0,9073.0,58.0,0.7427745664739884,0.4066147859922179
1,14.0,13699.0,1213.0,7452.0,3352.0,660.0,600.0,1700.0,81.0,21.1,14.0,6918.0,67.0,0.7926710625878284,0.41947361243692893
2,34.0,1662.0,960.0,13050.0,4000.0,135.0,500.0,800.0,64.0,12.1,27.0,9557.0,83.0,0.7910704064109902,0.32489146164978294
2,71.0,3051.0,513.0,15700.0,4730.0,125.0,525.0,1460.0,95.0,2.9,29.0,19733.0,67.0,0.8140314676296105,0.22591888466413182
2,25.0,2196.0,82.0,7344.0,4410.0,126.0,570.0,1000.0,50.0,15.3,34.0,6897.0,64.0,0.8339709257842387,0.5651376146788991
1,21.0,2636.0,625.0,4731.0,4293.0,1164.0,604.0,1164.0,49.0,21.1,36.0,7219.0,60.0,0.7952295229522952,0.41256366723259763
1,5.0,7749.0,3961.0,6462.0,4030.0,265.0,808.0,1248.0,91.0,18.5,6.0,7649.0,35.0,0.9538845035313669,0.5679442508710801
2,14.0,1165.0,1232.0,9800.0,4430.0,50.0,400.0,1150.0,46.0,11.1,35.0,6889.0,100.0,0.7769423558897243,0.38387096774193546
2,22.0,1301.0,242.0,9650.0,4400.0,260.0,600.0,1000.0,57.0,14.9,8.0,6336.0,83.0,0.8173598553345389,0.504424778761062
2,29.0,1704.0,1.0,16240.0,4690.0,265.0,500.0,500.0,84.0,11.1,43.0,14140.0,69.0,0.8966666666666666,0.2936802973977695
2,10.0,645.0,283.0,10850.0,3670.0,265.0,400.0,1159.0,58.0,12.8,19.0,7505.0,56.0,0.8073555166374781,0.3774403470715835
2,32.0,1835.0,14.0,16900.0,4720.0,820.0,500.0,600.0,88.0,11.6,45.0,12423.0,81.0,0.8251267197682839,0.23387450636243967
2,20.0,1854.0,475.0,11800.0,5030.0,104.0,550.0,650.0,51.0,12.4,22.0,6631.0,60.0,0.8235565819861432,0.2310712282669658
2,4.0,1272.0,2733.0,3096.0,4030.0,265.0,500.0,1248.0,53.0,19.6,19.0,4723.0,33.0,0.9969325153374233,0.67
2,20.0,964.0,242.0,13780.0,4410.0,198.0,500.0,500.0,68.0,12.5,19.0,9268.0,65.0,0.9308943089430894,0.3508005822416303
2,37.0,1000.0,275.0,14067.0,4560.0,270.0,400.0,1000.0,75.0,10.6,34.0,12165.0,79.0,0.7906724511930586,0.3347050754458162
2,27.0,3168.0,392.0,11700.0,5550.0,265.0,600.0,450.0,89.0,14.5,28.0,7738.0,89.0,0.8711276332094176,0.388809862494073
1,10.0,15615.0,3230.0,7854.0,3666.0,265.0,500.0,1350.0,81.0,20.8,19.0,6397.0,46.0,0.3300760043431053,2.442434210526316
2,44.0,1445.0,1.0,19240.0,3690.0,610.0,750.0,480.0,95.0,11.1,46.0,14067.0,88.0,0.6952983725135624,0.26527958387516254
2,17.0,435.0,1174.0,6992.0,4030.0,300.0,720.0,3285.0,17.0,9.6,8.0,7256.0,46.0,0.9649122807017544,0.5818181818181818
2,21.0,1605.0,246.0,9858.0,3700.0,135.0,450.0,1200.0,42.0,17.6,16.0,4796.0,55.0,0.8672768878718535,0.5646437994722955
2,27.0,1089.0,210.0,13850.0,3920.0,270.0,470.0,810.0,80.0,13.2,30.0,10223.0,96.0,0.595903165735568,0.35625
2,26.0,1365.0,144.0,12250.0,3530.0,700.0,400.0,1150.0,85.0,16.7,35.0,7215.0,81.0,0.8290076335877863,0.42173112338858193
2,24.0,1115.0,70.0,13240.0,3914.0,386.0,600.0,800.0,73.0,13.4,27.0,9333.0,73.0,0.8313796212804329,0.4067245119305857
2,12.0,377.0,373.0,8064.0,3860.0,80.0,650.0,700.0,61.0,8.7,38.0,7712.0,60.0,0.7867647058823529,0.3925233644859813
2,50.0,2587.0,120.0,19670.0,5820.0,126.0,575.0,1119.0,77.0,10.1,47.0,16593.0,83.0,0.5791125994139807,0.245030719190459
2,35.0,2502.0,66.0,15990.0,4080.0,265.0,600.0,825.0,73.0,14.5,31.0,9979.0,83.0,0.797683923705722,0.2856532877882152
1,21.0,14861.0,1310.0,7629.0,4095.0,357.0,550.0,2300.0,79.0,20.4,13.0,8811.0,64.0,0.7527896217000817,0.383586406362979
2,36.0,1780.0,48.0,16732.0,5650.0,265.0,550.0,550.0,93.0,12.1,32.0,12011.0,75.0,0.776255707762557,0.26941176470588235
2,26.0,1648.0,936.0,12888.0,4440.0,265.0,420.0,840.0,62.0,13.9,30.0,8802.0,87.0,0.80548128342246,0.35518672199170126
2,5.0,662.0,351.0,7600.0,3800.0,125.0,600.0,1200.0,59.0,19.0,40.0,5096.0,39.0,0.8686390532544379,0.3460490463215259
1,21.0,12487.0,9295.0,7650.0,3844.0,304.0,550.0,2100.0,71.0,16.7,18.0,6025.0,43.0,0.8231562252180809,0.6186897880539499
1,26.0,11036.0,2011.0,8907.0,4697.0,498.0,556.0,1851.0,89.0,10.8,6.0,13889.0,54.0,0.8100656455142232,0.4336394741581127
2,26.0,5889.0,665.0,11380.0,4220.0,450.0,500.0,900.0,81.0,14.8,25.0,8894.0,93.0,0.8321018707750354,0.2847156621953523
1,21.0,15428.0,5370.0,7441.0,3719.0,706.0,550.0,500.0,81.0,20.4,5.0,6124.0,48.0,0.9685761047463175,0.516052720513687
2,12.0,745.0,203.0,8468.0,4140.0,477.0,500.0,750.0,68.0,15.0,10.0,5052.0,60.0,0.8333333333333334,0.4981132075471698
